dup, 345600, 0.01, 1000, 0.06, 714.935538445, 79.5059549593, 13, 128.194842699, 14, 121.66308169, 9, 0.26
dup, 345600, 0.01, 1000, 0.06, 694.905526167, 77.278474063, 13, 124.603268165, 14, 118.254504429, 9, 0.27
dup, 345600, 0.01, 1000, 0.06, 675.60404157, 75.1320106653, 12, 121.142325677, 14, 114.969903271, 10, 0.28
dup, 345600, 0.01, 1000, 0.06, 656.979943577, 73.0608775119, 13, 117.802845144, 14, 111.800575361, 9, 0.29
dup, 345600, 0.01, 1000, 0.06, 638.987294001, 71.0599659473, 13, 114.576589407, 14, 108.738703238, 9, 0.3
dup, 345600, 0.01, 1000, 0.06, 621.584674871, 69.1246699964, 13, 111.456131825, 14, 105.77723866, 9, 0.31
dup, 345600, 0.01, 1000, 0.06, 604.734614179, 67.2508225033, 12, 108.434753304, 14, 102.909804884, 10, 0.32
dup, 345600, 0.01, 1000, 0.06, 588.403100018, 65.4346411002, 13, 105.506355181, 14, 100.130613985, 9, 0.33
dup, 345600, 0.01, 1000, 0.06, 572.559167271, 63.6726822443, 13, 102.665385111, 14, 97.4343965216, 9, 0.34
dup, 345600, 0.01, 1000, 0.06, 557.17454423, 61.961801919, 12, 99.9067737057, 14, 94.8163413975, 10, 0.35
dup, 345600, 0.01, 1000, 0.06, 542.223349005, 60.2991218728, 13, 97.2258800909, 14, 92.2720442012, 9, 0.36
dup, 345600, 0.01, 1000, 0.06, 527.681827542, 58.6820004845, 12, 94.6184449358, 14, 89.7974626222, 10, 0.37
dup, 345600, 0.01, 1000, 0.06, 513.52812658, 57.108007515, 13, 92.0805497399, 14, 87.3888778145, 9, 0.38
dup, 345600, 0.01, 1000, 0.06, 499.742096109, 55.5749021386, 13, 89.6085814117, 14, 85.0428607805, 9, 0.39
dup, 345600, 0.01, 1000, 0.06, 486.305116839, 54.0806137571, 13, 87.1992013329, 14, 82.7562430104, 9, 0.4
dup, 345600, 0.01, 1000, 0.06, 473.199948977, 52.6232251819, 13, 84.8493182426, 14, 80.5260907487, 9, 0.41
dup, 345600, 0.01, 1000, 0.06, 460.410599234, 51.2009578446, 13, 82.5560643891, 14, 78.349682361, 9, 0.42
dup, 345600, 0.01, 1000, 0.06, 447.922203473, 49.8121587466, 13, 80.3167744893, 14, 76.2244883651, 9, 0.43
dup, 345600, 0.01, 1000, 0.06, 435.720922856, 48.45528891, 13, 78.1289671063, 14, 74.1481537579, 9, 0.44
dup, 345600, 0.01, 1000, 0.06, 423.793851665, 47.1289131266, 13, 75.99032812, 14, 72.1184823279, 9, 0.45
dup, 345600, 0.01, 1000, 0.06, 412.128935249, 45.8316908327, 13, 73.8986960152, 14, 70.1334226932, 9, 0.46
dup, 345600, 0.01, 1000, 0.06, 400.714896801, 44.5623679667, 13, 71.8520487517, 14, 68.19105584, 9, 0.47
dup, 345600, 0.01, 1000, 0.06, 389.541171843, 43.3197696826, 13, 69.8484920164, 14, 66.2895839739, 9, 0.48
dup, 345600, 0.01, 1000, 0.06, 378.597849464, 42.1027938164, 13, 67.8862486873, 14, 64.4273205208, 9, 0.49
dup, 345600, 0.01, 1000, 0.06, 367.875619498, 40.9104050109, 13, 65.963649362, 14, 62.6026811371, 9, 0.5
