delayTolerance, linkLeakage, delayCutoff, storageSize, dataSize.0, flow.0, dataSize.1, flow.1, dataSize.2, flow.2
781200, 0.3, 43200, 8e+12, 8e+16, 8.44986912486e+15, 8e+16, 6.16117403101e+16, 8e+16, 7.26074035537e+16
784800, 0.3, 43200, 8e+12, 0.0, 0.0, 8e+16, 7.84586873972e+16, 8e+16, 6.51589814756e+16
788400, 0.3, 43200, 8e+12, 8e+16, 9.76308462137e+15, 8e+16, 5.44681853807e+16, 8e+16, 8e+16
792000, 0.3, 43200, 8e+12, 8e+16, 1.96865805221e+16, 8e+16, 7.17805518217e+16, 8e+16, 5.38553547494e+16
795600, 0.3, 43200, 8e+12, 8e+16, 1.13563424845e+16, 8e+16, 5.66589114546e+16, 8e+16, 7.79718085872e+16
799200, 0.3, 43200, 8e+12, 8e+16, 2.43743438231e+16, 8e+16, 7.67553053925e+16, 8e+16, 4.59743984693e+16
802800, 0.3, 43200, 8e+12, 8e+16, 2.99583653085e+15, 8e+16, 6.43562188416e+16, 8e+16, 8e+16
806400, 0.3, 43200, 8e+12, 0.0, 0.0, 8e+16, 7.17878265059e+16, 8e+16, 7.56860028215e+16
810000, 0.3, 43200, 8e+12, 8e+16, 9.12682956223e+15, 8e+16, 8e+16, 8e+16, 6.00281784158e+16
813600, 0.3, 43200, 8e+12, 0.0, 0.0, 8e+16, 7.50275329791e+16, 8e+16, 7.39641050621e+16
817200, 0.3, 43200, 8e+12, 8e+16, 1.08404443083e+16, 8e+16, 5.92164938186e+16, 8e+16, 8e+16
820800, 0.3, 43200, 8e+12, 8e+16, 1.14458541805e+15, 8e+16, 6.91653637203e+16, 8e+16, 8e+16
824400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 4.40586379626e+16, 8e+16, 3.08308437887e+16
828000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 4.4624991013e+16, 8e+16, 3.09760997467e+16
831600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 4.5191358869e+16, 8e+16, 3.11213557047e+16
835200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 4.57577413299e+16, 8e+16, 3.12666116627e+16
838800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 4.63241381983e+16, 8e+16, 3.14118676207e+16
842400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 4.68905492804e+16, 8e+16, 3.15571235787e+16
846000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 4.74569743859e+16, 8e+16, 3.17023795366e+16
849600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 4.80234133279e+16, 8e+16, 3.18476354946e+16
853200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 4.85898659227e+16, 8e+16, 3.19928914526e+16
856800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 4.915633199e+16, 8e+16, 3.21381474106e+16
860400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 4.97228113525e+16, 8e+16, 3.22834033686e+16
864000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 5.0289303836e+16, 8e+16, 3.24286593266e+16
867600, 0.3, 43200, 8e+12, 8e+16, 7.42853492608e+16, 8e+16, 5.89751786482e+16, 8e+16, 3.0246337275e+16
871200, 0.3, 43200, 8e+12, 8e+16, 7.46056768729e+16, 8e+16, 5.92332554871e+16, 8e+16, 3.03811708488e+16
874800, 0.3, 43200, 8e+12, 8e+16, 7.4926004485e+16, 8e+16, 5.9491332326e+16, 8e+16, 3.05160044226e+16
878400, 0.3, 43200, 8e+12, 8e+16, 7.52463320971e+16, 8e+16, 5.97494091649e+16, 8e+16, 3.06508379964e+16
882000, 0.3, 43200, 8e+12, 8e+16, 7.55666597092e+16, 8e+16, 6.00074860038e+16, 8e+16, 3.07856715703e+16
885600, 0.3, 43200, 8e+12, 8e+16, 7.58869873213e+16, 8e+16, 6.02655628427e+16, 8e+16, 3.09205051441e+16
889200, 0.3, 43200, 8e+12, 8e+16, 7.62073149334e+16, 8e+16, 6.05236396816e+16, 8e+16, 3.10553387179e+16
892800, 0.3, 43200, 8e+12, 8e+16, 7.65276425455e+16, 8e+16, 6.07817165205e+16, 8e+16, 3.11901722917e+16
896400, 0.3, 43200, 8e+12, 8e+16, 7.68479701576e+16, 8e+16, 6.10397933594e+16, 8e+16, 3.13250058656e+16
900000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 5.85225685334e+16, 8e+16, 3.14598394394e+16
903600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 5.90996311039e+16, 8e+16, 3.15946730132e+16
907200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 5.96767047195e+16, 8e+16, 3.1729506587e+16
910800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 6.02664494203e+16, 8e+16, 3.18643401609e+16
914400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 6.08435449291e+16, 8e+16, 3.19991737347e+16
918000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 6.14079904901e+16, 8e+16, 3.21340073085e+16
921600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 6.19851069501e+16, 8e+16, 3.22688408823e+16
925200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 6.25622337979e+16, 8e+16, 3.24036744562e+16
928800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 6.31393709083e+16, 8e+16, 3.253850803e+16
932400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 6.37159608921e+16, 8e+16, 3.26733416038e+16
936000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 6.43044131559e+16, 8e+16, 3.28081751776e+16
939600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 6.48802768011e+16, 8e+16, 3.29430087515e+16
943200, 0.3, 43200, 8e+12, 8e+16, 7.3278412523e+16, 8e+16, 3.39431802735e+16, 8e+16, 6.75405982989e+16
946800, 0.3, 43200, 8e+12, 8e+16, 5.58294895032e+16, 8e+16, 5.72984315974e+16, 8e+16, 6.20499372185e+16
950400, 0.3, 43200, 8e+12, 8e+16, 6.60946105178e+16, 8e+16, 5.17111858399e+16, 8e+16, 5.81520677756e+16
954000, 0.3, 43200, 8e+12, 8e+16, 6.21328241861e+16, 8e+16, 6.9666911245e+16, 8e+16, 4.48266372577e+16
957600, 0.3, 43200, 8e+12, 8e+16, 3.65605649102e+16, 8e+16, 6.09942335138e+16, 8e+16, 8e+16
961200, 0.3, 43200, 8e+12, 8e+16, 7.97179767546e+16, 8e+16, 2.53414849387e+16, 8e+16, 7.36513064661e+16
964800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 6.1477582849e+16, 8e+16, 3.79775901931e+16
968400, 0.3, 43200, 8e+12, 8e+16, 7.98729275959e+16, 8e+16, 4.49474551278e+16, 8e+16, 5.514440955e+16
972000, 0.3, 43200, 8e+12, 8e+16, 6.95338236407e+16, 8e+16, 6.51379786753e+16, 8e+16, 4.54253760878e+16
975600, 0.3, 43200, 8e+12, 8e+16, 6.37377657242e+16, 8e+16, 8e+16, 8e+16, 3.71594018413e+16
979200, 0.3, 43200, 8e+12, 8e+16, 5.42702174826e+16, 8e+16, 4.73325025446e+16, 8e+16, 8e+16
982800, 0.3, 43200, 8e+12, 8e+16, 7.70164803247e+16, 8e+16, 4.45504064668e+16, 8e+16, 6.1135970585e+16
986400, 0.3, 43200, 8e+12, 8e+16, 6.755922249e+16, 8e+16, 8e+16, 8e+16, 3.55757438362e+16
990000, 0.3, 43200, 8e+12, 8e+16, 5.03765426347e+16, 8e+16, 5.95968506792e+16, 8e+16, 7.37926187119e+16
993600, 0.3, 43200, 8e+12, 8e+16, 2.45140051568e+16, 8e+16, 8e+16, 8e+16, 8e+16
997200, 0.3, 43200, 8e+12, 8e+16, 6.33683318982e+16, 8e+16, 6.56190514904e+16, 8e+16, 5.66113459865e+16
1000800, 0.3, 43200, 8e+12, 8e+16, 5.04451055452e+16, 8e+16, 5.54779377391e+16, 8e+16, 8e+16
1004400, 0.3, 43200, 8e+12, 8e+16, 6.47504910778e+16, 8e+16, 8e+16, 8e+16, 4.17784136243e+16
1008000, 0.3, 43200, 8e+12, 8e+16, 7.81985370949e+16, 8e+16, 5.36522890416e+16, 8e+16, 5.53850214516e+16
1011600, 0.3, 43200, 8e+12, 8e+16, 6.02451686389e+16, 8e+16, 5.66932118047e+16, 8e+16, 7.09438416645e+16
1015200, 0.3, 43200, 8e+12, 8e+16, 4.09957571784e+16, 8e+16, 6.81618897596e+16, 8e+16, 8e+16
1018800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 2.93262650306e+16
1022400, 0.3, 43200, 8e+12, 8e+16, 7.64171566296e+16, 8e+16, 8e+16, 8e+16, 3.37035329877e+16
1026000, 0.3, 43200, 8e+12, 8e+16, 5.10369792172e+16, 8e+16, 8e+16, 8e+16, 5.99030310092e+16
1029600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 3.17025408651e+16
1033200, 0.3, 43200, 8e+12, 8e+16, 6.84722197653e+16, 8e+16, 6.11796928959e+16, 8e+16, 6.31620121578e+16
1036800, 0.3, 43200, 8e+12, 8e+16, 6.12427501316e+16, 8e+16, 5.66130985197e+16, 8e+16, 7.52680353616e+16
1040400, 0.3, 43200, 8e+12, 8e+16, 4.64017244937e+16, 8e+16, 6.72262220073e+16, 8e+16, 8e+16
1044000, 0.3, 43200, 8e+12, 8e+16, 6.94254387767e+16, 8e+16, 5.08973485469e+16, 8e+16, 7.38482413888e+16
1047600, 0.3, 43200, 8e+12, 8e+16, 4.35421058914e+16, 8e+16, 7.23290542451e+16, 8e+16, 8e+16
1051200, 0.3, 43200, 8e+12, 8e+16, 5.80913364983e+16, 8e+16, 8e+16, 8e+16, 5.77231041281e+16
1054800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 5.76718307976e+16, 8e+16, 5.93347297014e+16
1058400, 0.3, 43200, 8e+12, 8e+16, 6.39550368551e+16, 8e+16, 6.38834172879e+16, 8e+16, 6.90871169959e+16
1062000, 0.3, 43200, 8e+12, 8e+16, 7.1887157202e+16, 8e+16, 5.51581155191e+16, 8e+16, 7.07423122106e+16
1065600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 6.2542495631e+16, 8e+16, 5.62739527742e+16
1069200, 0.3, 43200, 8e+12, 8e+16, 5.31442267165e+16, 8e+16, 6.63431707375e+16, 8e+16, 8e+16
1072800, 0.3, 43200, 8e+12, 8e+16, 6.45804576781e+16, 8e+16, 5.53290693513e+16, 8e+16, 8e+16
1076400, 0.3, 43200, 8e+12, 8e+16, 6.05950216616e+16, 8e+16, 6.02072423362e+16, 8e+16, 8e+16
1080000, 0.3, 43200, 8e+12, 8e+16, 6.35035099665e+16, 8e+16, 7.3445451771e+16, 8e+16, 6.50413075053e+16
1083600, 0.3, 43200, 8e+12, 8e+16, 7.17322039115e+16, 8e+16, 8e+16, 8e+16, 5.09465720776e+16
1087200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 6.04051882496e+16, 8e+16, 6.23999293988e+16
1090800, 0.3, 43200, 8e+12, 8e+16, 4.34066492448e+16, 8e+16, 8e+16, 8e+16, 8e+16
1094400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 5.868351546e+16, 8e+16, 6.58532955422e+16
1098000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 4.60329378641e+16, 8e+16, 8e+16
1101600, 0.3, 43200, 8e+12, 8e+16, 6.53923191873e+16, 8e+16, 6.03601151112e+16, 8e+16, 8e+16
1105200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 6.07806924036e+16, 8e+16, 6.57106009408e+16
1108800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 4.71756829006e+16
1112400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 5.93509774533e+16, 8e+16, 6.86578547187e+16
1116000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 6.21199492449e+16, 8e+16, 6.67775341285e+16
1119600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 4.9171768392e+16
1123200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 6.39807142848e+16, 8e+16, 6.58292830041e+16
1126800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 5.05003712353e+16, 8e+16, 8e+16
1130400, 0.3, 43200, 8e+12, 8e+16, 6.65678147198e+16, 8e+16, 6.47892855749e+16, 8e+16, 8e+16
1134000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 6.65709865481e+16, 8e+16, 6.53369781407e+16
1137600, 0.3, 43200, 8e+12, 8e+16, 5.26278859616e+16, 8e+16, 8e+16, 8e+16, 8e+16
1141200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 7.78390971548e+16, 8e+16, 5.55184539844e+16
1144800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 5.41509491783e+16, 8e+16, 8e+16
1148400, 0.3, 43200, 8e+12, 8e+16, 7.81987337151e+16, 8e+16, 6.3286574419e+16, 8e+16, 7.39350889224e+16
1152000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 5.77431835852e+16, 8e+16, 7.79761329587e+16
1155600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 7.33255664291e+16, 8e+16, 6.35273336097e+16
1159200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 7.32526966929e+16, 8e+16, 6.43552565861e+16
1162800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 6.67935053586e+16, 8e+16, 7.17722324663e+16
1166400, 0.3, 43200, 8e+12, 8e+16, 7.18315798712e+16, 8e+16, 8e+16, 8e+16, 6.64975974331e+16
1170000, 0.3, 43200, 8e+12, 8e+16, 7.67575349265e+16, 8e+16, 6.26343443341e+16, 8e+16, 8e+16
1173600, 0.3, 43200, 8e+12, 8e+16, 5.97496060845e+16, 8e+16, 8e+16, 8e+16, 8e+16
1177200, 0.3, 43200, 8e+12, 8e+16, 6.10152043686e+16, 8e+16, 7.9517845054e+16, 8e+16, 8e+16
1180800, 0.3, 43200, 8e+12, 8e+16, 6.14559132906e+16, 8e+16, 8e+16, 8e+16, 8e+16
1184400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 6.21836359326e+16, 8e+16, 8e+16
1188000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 6.52852471735e+16, 8e+16, 7.76476201383e+16
1191600, 0.3, 43200, 8e+12, 8e+16, 6.37058728568e+16, 8e+16, 8e+16, 8e+16, 8e+16
1195200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 6.40510191038e+16, 8e+16, 8e+16
1198800, 0.3, 43200, 8e+12, 8e+16, 6.49139293512e+16, 8e+16, 8e+16, 8e+16, 8e+16
1202400, 0.3, 43200, 8e+12, 8e+16, 7.4721086147e+16, 8e+16, 8e+16, 8e+16, 7.10530845491e+16
1206000, 0.3, 43200, 8e+12, 8e+16, 7.75141598127e+16, 8e+16, 6.86665737363e+16, 8e+16, 8e+16
1209600, 0.3, 43200, 8e+12, 8e+16, 7.52476683309e+16, 8e+16, 7.16424107086e+16, 8e+16, 8e+16
1213200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 6.76164134584e+16
1216800, 0.3, 43200, 8e+12, 8e+16, 7.80115981295e+16, 8e+16, 7.03024803634e+16, 8e+16, 8e+16
1220400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 7.64691048943e+16, 8e+16, 7.32635695795e+16
1224000, 0.3, 43200, 8e+12, 8e+16, 6.97311008161e+16, 8e+16, 8e+16, 8e+16, 8e+16
1227600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 7.30017684356e+16, 8e+16, 7.74510542654e+16
1231200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 7.11927787466e+16
1234800, 0.3, 43200, 8e+12, 8e+16, 7.28412609503e+16, 8e+16, 8e+16, 8e+16, 7.90961273277e+16
1238400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 7.2668509675e+16, 8e+16, 8e+16
1242000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 7.33406103853e+16, 8e+16, 8e+16
1245600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 7.40107104191e+16, 8e+16, 8e+16
1249200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 7.87034801047e+16, 8e+16, 7.60490052437e+16
1252800, 0.3, 43200, 8e+12, 8e+16, 7.71241325418e+16, 8e+16, 8e+16, 8e+16, 7.83679140768e+16
1256400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 7.61511632362e+16, 8e+16, 8e+16
1260000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 7.68622219378e+16
1263600, 0.3, 43200, 8e+12, 8e+16, 7.75780250407e+16, 8e+16, 8e+16, 8e+16, 8e+16
1267200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 7.82886253919e+16
1270800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 7.9003357418e+16, 8e+16, 8e+16
1274400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 7.97208077172e+16, 8e+16, 8e+16
1278000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1281600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1285200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1288800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1292400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1296000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1299600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1303200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1306800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1310400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1314000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1317600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1321200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1324800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1328400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1332000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1335600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1339200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1342800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1346400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1350000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1353600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1357200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1360800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1364400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1368000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1371600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1375200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1378800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1382400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1386000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1389600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1393200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1396800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1400400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1404000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1407600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1411200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1414800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1418400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1422000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1425600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1429200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1432800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1436400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1440000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1443600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1447200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1450800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1454400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1458000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1461600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1465200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1468800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1472400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1476000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1479600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1483200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1486800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1490400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1494000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1497600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1501200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1504800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1508400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1512000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1515600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1519200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1522800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1526400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1530000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1533600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1537200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1540800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1544400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1548000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1551600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1555200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1558800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1562400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1566000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1569600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1573200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1576800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1580400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1584000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1587600, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1591200, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1594800, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1598400, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
1602000, 0.3, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16
