delayTolerance, linkLeakage, delayCutoff, storageSize, dataSize.0, flow.0, dataSize.1, flow.1, dataSize.2, flow.2
691200, 0.057, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 4.45426156724e+16, 8e+16, 8e+16
691200, 0.058, 43200, 8e+12, 8e+16, 6.90543183282e+16, 8e+16, 6.09994850585e+16, 8e+16, 7.4403764472e+16
691200, 0.059, 43200, 8e+12, 8e+16, 6.83923598091e+16, 8e+16, 7.91873333942e+16, 8e+16, 5.69099769816e+16
691200, 0.06, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 4.41608139317e+16, 8e+16, 8e+16
691200, 0.061, 43200, 8e+12, 8e+16, 6.10608295537e+16, 8e+16, 6.52500086003e+16, 8e+16, 7.64784942101e+16
691200, 0.062, 43200, 8e+12, 8e+16, 6.98841053925e+16, 8e+16, 7.02080650605e+16, 8e+16, 6.26120892176e+16
691200, 0.063, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 5.44349070305e+16, 8e+16, 6.83161538093e+16
691200, 0.064, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 5.88135878165e+16, 8e+16, 6.19775791071e+16
691200, 0.065, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 5.87837716558e+16, 8e+16, 6.19558362623e+16
691200, 0.066, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 7.50597766869e+16, 8e+16, 4.52582882232e+16
691200, 0.067, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 4.06340761603e+16, 8e+16, 8e+16
691200, 0.068, 43200, 8e+12, 8e+16, 6.20371386811e+16, 8e+16, 5.94009980094e+16, 8e+16, 7.76952924162e+16
691200, 0.069, 43200, 8e+12, 8e+16, 6.227576791e+16, 8e+16, 5.69446867047e+16, 8e+16, 8e+16
691200, 0.07, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 3.8899498028e+16, 8e+16, 8e+16
691200, 0.071, 43200, 8e+12, 8e+16, 4.3197327019e+16, 8e+16, 7.58806222316e+16, 8e+16, 8e+16
691200, 0.072, 43200, 8e+12, 8e+16, 7.90634929092e+16, 8e+16, 5.48747599999e+16, 8e+16, 6.38368356282e+16
691200, 0.073, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 5.8775063922e+16, 8e+16, 5.75473818303e+16
691200, 0.074, 43200, 8e+12, 8e+16, 6.42514166313e+16, 8e+16, 7.38620969743e+16, 8e+16, 5.762528022e+16
691200, 0.075, 43200, 8e+12, 8e+16, 6.58527880736e+16, 8e+16, 5.8298844251e+16, 8e+16, 7.13332757511e+16
691200, 0.076, 43200, 8e+12, 8e+16, 4.28157508978e+16, 8e+16, 7.26476109781e+16, 8e+16, 8e+16
691200, 0.077, 43200, 8e+12, 8e+16, 4.61933011766e+16, 8e+16, 6.98258914239e+16, 8e+16, 8e+16
691200, 0.078, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 5.45719542228e+16, 8e+16, 6.00138624059e+16
691200, 0.079, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 7.98312085901e+16, 8e+16, 3.50128960023e+16
691200, 0.08, 43200, 8e+12, 8e+16, 7.06015377896e+16, 8e+16, 6.64249754537e+16, 8e+16, 5.70989080652e+16
691200, 0.081, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 5.91853866842e+16, 8e+16, 5.44189855117e+16
691200, 0.082, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 5.36900950246e+16, 8e+16, 5.97628232312e+16
691200, 0.083, 43200, 8e+12, 8e+16, 6.49043533906e+16, 8e+16, 7.0413878543e+16, 8e+16, 5.72574962539e+16
691200, 0.084, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 6.87791243168e+16, 8e+16, 4.25639894524e+16
691200, 0.085, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 8e+16, 8e+16, 3.09753201788e+16
691200, 0.086, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 5.82801390135e+16, 8e+16, 5.25201681311e+16
691200, 0.087, 43200, 8e+12, 8e+16, 3.09907159941e+16, 8e+16, 8e+16, 8e+16, 8e+16
691200, 0.088, 43200, 8e+12, 8e+16, 6.63226014124e+16, 8e+16, 7.00177294069e+16, 8e+16, 5.38491990277e+16
691200, 0.089, 43200, 8e+12, 8e+16, 5.22054478129e+16, 8e+16, 5.74376380871e+16, 8e+16, 8e+16
691200, 0.09, 43200, 8e+12, 8e+16, 3.48152619751e+16, 8e+16, 8e+16, 8e+16, 7.51402678195e+16
691200, 0.091, 43200, 8e+12, 8e+16, 6.69208143932e+16, 8e+16, 8e+16, 8e+16, 4.20129144004e+16
691200, 0.092, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 4.47703269843e+16, 8e+16, 6.36150357232e+16
691200, 0.093, 43200, 8e+12, 8e+16, 2.8113872632e+16, 8e+16, 8e+16, 8e+16, 8e+16
691200, 0.094, 43200, 8e+12, 8e+16, 3.21888766447e+16, 8e+16, 7.62611398428e+16, 8e+16, 8e+16
691200, 0.095, 43200, 8e+12, 8e+16, 7.2223008543e+16, 8e+16, 5.50856782788e+16, 8e+16, 6.05167559123e+16
691200, 0.096, 43200, 8e+12, 8e+16, 7.03678577601e+16, 8e+16, 5.28998153111e+16, 8e+16, 6.39007616517e+16
691200, 0.097, 43200, 8e+12, 8e+16, 4.68862244333e+16, 8e+16, 6.03015420735e+16, 8e+16, 8e+16
691200, 0.098, 43200, 8e+12, 8e+16, 2.73756686809e+16, 8e+16, 8e+16, 8e+16, 8e+16
691200, 0.099, 43200, 8e+12, 8e+16, 2.89683205587e+16, 8e+16, 8e+16, 8e+16, 7.56117883752e+16
691200, 0.1, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 2.50342978768e+16, 8e+16, 8e+16
691200, 0.11, 43200, 8e+12, 8e+16, 4.75624322739e+16, 8e+16, 6.98903539639e+16, 8e+16, 6.40355516067e+16
691200, 0.12, 43200, 8e+12, 8e+16, 8e+16, 8e+16, 5.16722227018e+16, 8e+16, 4.479019002e+16
691200, 0.13, 43200, 8e+12, 8e+16, 7.72082678088e+16, 8e+16, 7.60823031705e+16, 8e+16, 2.52742433367e+16
691200, 0.14, 43200, 8e+12, 8e+16, 7.59248655673e+16, 8e+16, 7.48020663869e+16, 8e+16, 2.48398722668e+16
691200, 0.15, 43200, 8e+12, 8e+16, 2.86691704917e+16, 8e+16, 5.80491407682e+16, 8e+16, 8e+16
691200, 0.16, 43200, 8e+12, 8e+16, 7.03726666533e+16, 8e+16, 4.39828334083e+16, 8e+16, 4.88232107798e+16
691200, 0.17, 43200, 8e+12, 8e+16, 3.04695054094e+16, 8e+16, 4.96046185665e+16, 8e+16, 8e+16
691200, 0.18, 43200, 8e+12, 0.0, 0.0, 8e+16, 8e+16, 8e+16, 7.76457129488e+16
691200, 0.19, 43200, 8e+12, 8e+16, 1.74388608961e+16, 8e+16, 5.76751273884e+16, 8e+16, 8e+16
691200, 0.2, 43200, 8e+12, 8e+16, 1.22832428326e+16, 8e+16, 5.87429005944e+16, 8e+16, 8e+16
691200, 0.21, 43200, 8e+12, 8e+16, 4.91570481635e+16, 8e+16, 2.96316797237e+16, 8e+16, 6.92159158339e+16
691200, 0.22, 43200, 8e+12, 8e+16, 7.32847756038e+15, 8e+16, 5.99070908934e+16, 8e+16, 7.8122106742e+16
691200, 0.23, 43200, 8e+12, 8e+16, 1.30670898459e+16, 8e+16, 6.12526876705e+16, 8e+16, 6.90119773358e+16
691200, 0.24, 43200, 8e+12, 8e+16, 6.62307594485e+15, 8e+16, 5.4078285986e+16, 8e+16, 7.96068384921e+16
691200, 0.25, 43200, 8e+12, 8e+16, 1.55622490529e+16, 8e+16, 7.80948579094e+16, 8e+16, 4.39601695987e+16
691200, 0.26, 43200, 8e+12, 0.0, 0.0, 8e+16, 8e+16, 8e+16, 5.48465887044e+16
691200, 0.27, 43200, 8e+12, 0.0, 0.0, 8e+16, 7.66283486543e+16, 8e+16, 5.40216914188e+16
691200, 0.28, 43200, 8e+12, 8e+16, 5.58857697483e+15, 8e+16, 4.63723968962e+16, 8e+16, 7.69927721932e+16
691200, 0.29, 43200, 8e+12, 8e+16, 5.62886465256e+15, 8e+16, 5.06660301907e+16, 8e+16, 7.02283985804e+16
691200, 0.3, 43200, 8e+12, 8e+16, 1.45230332877e+16, 8e+16, 3.7006052598e+16, 8e+16, 7.34700185099e+16
691200, 0.31, 43200, 8e+12, 0.0, 0.0, 8e+16, 8e+16, 8e+16, 4.29602190579e+16
691200, 0.32, 43200, 8e+12, 8e+16, 2.75041746007e+15, 8e+16, 7.87123671918e+16, 8e+16, 3.93855498065e+16
691200, 0.33, 43200, 8e+12, 8e+16, 1.41894058757e+16, 8e+16, 5.83690499846e+16, 8e+16, 4.55267280188e+16
691200, 0.34, 43200, 8e+12, 8e+16, 9.54702011296e+15, 8e+16, 5.08740657719e+16, 8e+16, 5.49965515081e+16
691200, 0.35, 43200, 8e+12, 8e+16, 5.16488489216e+16, 8e+16, 5.76587285428e+16, 8e+16, 4.07642766202e+15
691200, 0.36, 43200, 8e+12, 8e+16, 3.42404564957e+16, 8e+16, 5.33834070366e+16, 8e+16, 2.32387848979e+16
691200, 0.37, 43200, 8e+12, 8e+16, 8.73199208233e+15, 8e+16, 5.06742673981e+16, 8e+16, 4.88464993707e+16
691200, 0.38, 43200, 8e+12, 8e+16, 1.12097602525e+16, 8e+16, 5.00621871553e+16, 8e+16, 4.43860628217e+16
691200, 0.39, 43200, 8e+12, 8e+16, 3.40671251431e+16, 8e+16, 3.72523457756e+16, 8e+16, 3.14455544562e+16
691200, 0.4, 43200, 8e+12, 0.0, 0.0, 8e+16, 4.93984897665e+16, 8e+16, 5.2201106529e+16
691200, 0.41, 43200, 8e+12, 8e+16, 1.36341884401e+16, 8e+16, 5.79200150819e+16, 8e+16, 2.87967257855e+16
691200, 0.42, 43200, 8e+12, 8e+16, 6.69206651853e+16, 8e+16, 1.98479090845e+16, 8e+16, 1.24316899037e+16
691200, 0.43, 43200, 8e+12, 0.0, 0.0, 8e+16, 2.77175001291e+16, 8e+16, 6.91204405213e+16
691200, 0.44, 43200, 8e+12, 0.0, 0.0, 8e+16, 5.90241207931e+16, 8e+16, 3.63644961668e+16
691200, 0.45, 43200, 8e+12, 0.0, 0.0, 8e+16, 4.25569141143e+16, 8e+16, 5.07657377755e+16
691200, 0.46, 43200, 8e+12, 8e+16, 1.68764984201e+16, 8e+16, 4.91915530155e+16, 8e+16, 2.56910885379e+16
691200, 0.47, 43200, 8e+12, 8e+16, 7.18673152995e+15, 8e+16, 4.81293004421e+16, 8e+16, 3.44175615761e+16
691200, 0.48, 43200, 8e+12, 8e+16, 3.76419660777e+15, 8e+16, 6.43722624698e+16, 8e+16, 1.97741408749e+16
691200, 0.49, 43200, 8e+12, 8e+16, 6.84653738021e+16, 8e+16, 3.72419772789e+15, 8e+16, 1.69054033729e+16
691200, 0.5, 43200, 8e+12, 8e+16, 6.69424399043e+16, 8e+16, 3.63781363594e+15, 8e+16, 1.65127421949e+16
691200, 0.51, 43200, 8e+12, 8e+16, 6.53887417372e+16, 8e+16, 3.54968452835e+15, 8e+16, 1.6112149002e+16
691200, 0.52, 43200, 8e+12, 0.0, 0.0, 8e+16, 5.43036058304e+16, 8e+16, 2.55220097192e+16
691200, 0.53, 43200, 8e+12, 0.0, 0.0, 8e+16, 5.06359404404e+16, 8e+16, 2.71200321231e+16
691200, 0.54, 43200, 8e+12, 8e+16, 3.31030695092e+15, 8e+16, 2.16385713872e+16, 8e+16, 5.05612414151e+16
691200, 0.55, 43200, 8e+12, 8e+16, 2.47627980144e+16, 8e+16, 5.8371593975e+15, 8e+16, 4.31218983604e+16
691200, 0.56, 43200, 8e+12, 8e+16, 2.86371260832e+16, 8e+16, 2.09846242197e+16, 8e+16, 2.21091419094e+16
691200, 0.57, 43200, 8e+12, 8e+16, 5.72844060189e+15, 8e+16, 3.54517949683e+16, 8e+16, 2.85743180896e+16
691200, 0.58, 43200, 8e+12, 8e+16, 9.42014639163e+15, 8e+16, 4.16522299425e+16, 8e+16, 1.61693337931e+16
691200, 0.59, 43200, 8e+12, 8e+16, 1.80301486832e+15, 8e+16, 2.648426911e+16, 8e+16, 3.60444681424e+16
691200, 0.6, 43200, 8e+12, 8e+16, 6.76225905627e+15, 8e+16, 2.74686431352e+16, 8e+16, 2.80815414013e+16
691200, 0.61, 43200, 8e+12, 8e+16, 1.19598633844e+15, 8e+16, 2.72629987369e+16, 8e+16, 3.13432462963e+16
691200, 0.62, 43200, 8e+12, 8e+16, 1.64498178409e+15, 8e+16, 2.86136042563e+16, 8e+16, 2.71206466966e+16
691200, 0.63, 43200, 8e+12, 8e+16, 3.22102553346e+15, 8e+16, 2.95829897066e+16, 8e+16, 2.25890911147e+16
691200, 0.64, 43200, 8e+12, 8e+16, 1.00226110797e+16, 8e+16, 1.9172846317e+16, 8e+16, 2.36856858417e+16
691200, 0.65, 43200, 8e+12, 8e+16, 8.95712970725e+15, 8e+16, 1.63480614361e+16, 8e+16, 2.52715627094e+16
691200, 0.66, 43200, 8e+12, 8e+16, 1.29524700846e+16, 8e+16, 1.99414426962e+16, 8e+16, 1.57123073371e+16
691200, 0.67, 43200, 8e+12, 0.0, 0.0, 8e+16, 2.02512485766e+16, 8e+16, 2.52220130676e+16
691200, 0.68, 43200, 8e+12, 8e+16, 3.57836199404e+16, 8e+16, 1.87041823371e+15, 8e+16, 8.47899957973e+15
691200, 0.69, 43200, 8e+12, 8e+16, 3.39645084095e+16, 8e+16, 1.76723430828e+15, 8e+16, 8.00997431355e+15
691200, 0.7, 43200, 8e+12, 8e+16, 3.21513478785e+16, 8e+16, 1.66438793637e+15, 8e+16, 7.5424834059e+15
691200, 0.71, 43200, 8e+12, 8e+16, 5.07448373705e+15, 8e+16, 1.93664271358e+16, 8e+16, 1.18512819785e+16
691200, 0.72, 43200, 8e+12, 8e+16, 1.02873289362e+16, 8e+16, 7.33059529033e+15, 8e+16, 1.64471205295e+16
691200, 0.73, 43200, 8e+12, 8e+16, 1.51506552548e+16, 8e+16, 5.31820143286e+15, 8e+16, 1.18075497554e+16
691200, 0.74, 43200, 8e+12, 8e+16, 3.58486205696e+15, 8e+16, 9.36522840175e+15, 8e+16, 1.65721374014e+16
691200, 0.75, 43200, 8e+12, 8e+16, 5.11119178436e+15, 8e+16, 9.93793880352e+15, 8e+16, 1.21729083933e+16
691200, 0.76, 43200, 8e+12, 8e+16, 3.42345743745e+15, 8e+16, 1.27763683075e+16, 8e+16, 8.66371777178e+15
691200, 0.77, 43200, 8e+12, 0.0, 0.0, 0.0, 0.0, 8e+16, 2.78444724008e
